latitude,longitude,altitude (m)
45.62231064,9.285982685,185.1
45.62228094,9.285987377,185.1
45.62225211,9.285991101,185
45.62222305,9.285994648,185
45.62219875,9.285996567,185
45.62217443,9.28599691,185
45.62215341,9.285996502,185
45.6221236,9.285994528,185
45.62209163,9.285990882,185
45.62206456,9.285987925,185
45.6220426,9.285984125,185
45.62202478,9.285981651,185
45.62200795,9.285978428,185
45.62198551,9.285974117,185
45.62196898,9.285970955,185
45.62195397,9.285967102,185
45.621935,9.285962998,185
45.62190836,9.285954744,185
45.62188309,9.285946001,185
45.62185601,9.28593607,185
45.62183391,9.285925875,185
45.62180838,9.285913348,185
45.62178541,9.28589905,185
45.62176107,9.285886821,185
45.6217174,9.285858508,185
45.62168759,9.285839185,185
45.6216566,9.285814029,185
45.6216312,9.285793047,185
45.62160794,9.285773115,185
45.62158775,9.285755459,185
45.62156907,9.285736913,185
45.62155032,9.28571741,185
45.62152784,9.285693679,185
45.6215095,9.285673329,185
45.62148864,9.285648712,185
45.62147048,9.285626712,185
45.62145524,9.285607123,185
45.62143838,9.285584393,185
45.62142604,9.285565988,185
45.62141276,9.285544821,185
45.62139924,9.285523954,185
45.62138522,9.285502159,185
45.62137368,9.285483419,185
45.6213607,9.285465324,185
45.62134984,9.285453506,185
45.62134018,9.285437952,185
45.6213313,9.285421105,185
45.62132111,9.285403058,185
45.62131364,9.285387554,185
45.62130607,9.285373491,185
45.62129543,9.285353993,185
45.62128405,9.285331843,185
45.62127438,9.285314594,185
45.62126668,9.285299785,185
45.62125367,9.285279403,185
45.62124514,9.285269003,185
45.62123821,9.285259781,185
45.62123015,9.285244191,185
45.62121936,9.285229951,185
45.62121249,9.285219609,185
45.62120313,9.285207387,185
45.62119435,9.285198415,185
45.62118522,9.285189667,185
45.62117193,9.285178081,185
45.62115994,9.285167456,185
45.62114946,9.285156946,185
45.62113763,9.285149187,185
45.62112699,9.285141709,185
45.6211149,9.285134317,185
45.62110611,9.28512786,185
45.62109898,9.285121619,185
45.62109062,9.285118135,185
45.62107957,9.285113355,184.9
45.62106393,9.285105876,184.9
45.62104985,9.285099987,184.9
45.62103444,9.285094311,184.8
45.62101962,9.285091467,184.8
45.62100459,9.285087576,184.7
45.62098063,9.285082846,184.7
45.62095882,9.285077338,184.6
45.62093956,9.285073291,184.5
45.62091898,9.285068716,184.5
45.62088215,9.285062043,184.4
45.62084948,9.285054906,184.2
45.62081813,9.285048754,184.2
45.62079372,9.285043937,184.1
45.62076571,9.285038852,184.1
45.62074536,9.285034034,184.1
45.62072871,9.285030687,184.1
45.6206881,9.285021983,184
45.62065355,9.285015245,184
45.62061988,9.285008645,184
45.6205832,9.285000426,184
45.62054821,9.284993004,184
45.62048351,9.284980032,184
45.62042762,9.284966964,184
45.62037954,9.284957107,184
45.62034418,9.284949635,184
45.62031368,9.284943101,184
45.62026202,9.284933163,183.9
45.62020899,9.284922443,183.8
45.62015957,9.284912361,183.6
45.62012761,9.284906393,183.5
45.62009322,9.284900167,183.3
45.62006074,9.28489287,183.2
45.62003626,9.284887331,183.1
45.62001031,9.284883256,183
45.61994514,9.284872671,183
45.61988772,9.284862639,183
45.61983669,9.284854373,183
45.61978975,9.284845671,183
45.61974122,9.284838067,183
45.61968876,9.284830304,183
45.61964408,9.284824086,183
45.61958546,9.284815585,183
45.61953901,9.284805931,183
45.61949985,9.284800414,183
45.61944331,9.284792811,183
45.6193857,9.284783866,183
45.61935241,9.284778696,183
45.61932495,9.28477468,183
45.61928801,9.284769087,183
45.61926089,9.284764833,183
45.61922943,9.284760373,183
45.61920336,9.284756877,183
45.6191314,9.284746584,182.9
