latitude,longitude,altitude (m)
45.61546627,9.284201607,0
45.61540895,9.284191937,0
45.61535416,9.284184662,0
45.61530894,9.284180463,0
45.61523876,9.284169282,0
45.61516461,9.284156836,0
45.61509773,9.284146832,0
45.6150151,9.28413589,0
45.61494107,9.284124832,0
45.61485867,9.284111419,0
45.61477645,9.284100983,0
45.61470876,9.284090132,0
45.6146392,9.284079841,0
45.61456455,9.284069163,0
45.61451644,9.284062352,0
45.61446204,9.284054882,0
45.61436853,9.284041388,0
45.61429899,9.284029749,0
45.61422142,9.284018309,0
45.61415516,9.284008606,0
45.61407832,9.283998466,0
45.61400789,9.283986913,0
45.61394645,9.28397787,0
45.61390246,9.283971366,0
45.61384237,9.283963478,0
45.61379298,9.283956187,0
45.61374799,9.283947667,0
45.61370806,9.283942679,0
45.6136772,9.283938131,0
45.61364394,9.283932431,0
45.61361079,9.28392761,0
45.61355118,9.283917921,0
45.61349362,9.283908997,0
45.61344158,9.283900782,0
45.61338571,9.283892423,0
45.6133296,9.283882705,0
45.61327839,9.283876726,0
45.61321789,9.283868563,0
45.61316887,9.283862992,0
45.61312271,9.283854983,0
45.61308028,9.28385024,0
45.61304392,9.283843402,0
45.61299893,9.28383611,0
45.61295657,9.283830481,0
45.61292187,9.283823149,0
45.61288024,9.283816772,0
45.61283909,9.283810661,0
45.61279696,9.283805367,0
45.61275511,9.283799919,0
45.61271103,9.283793523,0
45.6126739,9.283788778,0
45.61263827,9.28378259,0
45.61260617,9.283779361,0
45.61257141,9.283774423,0
45.6125476,9.28376967,0
45.61252153,9.283766423,0
45.61249999,9.283764275,0
45.61247814,9.283760744,0
45.6124486,9.283755097,0
45.61241219,9.283743906,0
45.61238798,9.283735297,0
45.61236314,9.283725155,0
45.61234209,9.283715755,0
45.61232016,9.283705396,0
45.61230243,9.283697073,0
45.61228282,9.283686666,0
45.61226848,9.28367727,0
45.6122537,9.283667973,0
45.61223944,9.283658115,0
45.61222822,9.283650429,0
45.61221717,9.28364082,0
45.61220662,9.283632714,0
45.6121955,9.283624092,0
45.61217471,9.283604059,0
45.61215708,9.283586083,0
45.61214214,9.283570709,0
45.61212681,9.283555271,0
45.61211299,9.28353843,0
45.61210009,9.283523715,0
45.61208882,9.283508325,0
45.61207793,9.283492917,0
45.61206635,9.283477673,0
45.61205573,9.283462063,0
45.61204631,9.283449394,0
45.61203401,9.283430328,0
45.6120248,9.283414295,0
45.61201594,9.28340094,0
45.61200578,9.28338174,0
45.61199603,9.283364142,0
45.6119851,9.283344722,0
45.61197681,9.283329203,0
45.61196628,9.28330724,0
45.61195572,9.283287269,0
45.61194487,9.283263861,0
45.61193702,9.28324587,0
45.61192948,9.283228551,0
45.61192097,9.283210173,0
45.61191256,9.283189052,0
45.6119038,9.283169547,0
45.61189773,9.283152262,0
45.61188943,9.283130522,0
45.61188298,9.283110647,0
45.61187232,9.283076138,0
45.61186421,9.283043684,0
45.61185789,9.28301464,0
45.61185259,9.282985829,0
45.61184728,9.282962286,0
45.61184353,9.282936254,0
45.61183881,9.282907308,0
45.61183505,9.282878334,0
45.61183059,9.28284561,0
45.61182743,9.282810746,0
45.61182441,9.282780334,0
45.61182141,9.28274567,0
45.61181916,9.282715714,0
45.61182018,9.282682432,0
45.61181856,9.282645625,0
45.61182147,9.282609524,0
45.61182339,9.282570817,0
45.61182615,9.282536131,0
45.6118291,9.282497414,0
45.61183356,9.282462299,0
45.61183925,9.282426099,0
45.611844,9.282395967,0
45.61184875,9.282369057,0
45.6118602,9.2823048,0
45.6118664,9.282276717,0
45.61187566,9.28224103,0
45.611883,9.282205274,0
45.6118916,9.282169966,0
45.61190199,9.282135847,0
45.61191413,9.282089699,0
45.61192549,9.282049925,0
45.61193931,9.28200955,0
45.6119541,9.281967729,0
45.61196821,9.2819272,0
45.61198395,9.281884853,0
45.61199752,9.281851709,0
45.61201163,9.281812929,0
45.61202804,9.281778842,0
45.6120449,9.281742502,0
45.61206897,9.28169803,0
45.61208595,9.281663945,0
45.61210473,9.281631904,0
45.6121233,9.281600775,0
45.61214283,9.281568346,0
45.61216559,9.281532387,0
45.61218922,9.281496367,0
45.61220781,9.281471011,0
45.61222715,9.281443622,0
45.61224723,9.28141537,0
45.61226336,9.281394589,0
45.61228126,9.28137075,0
45.61229728,9.281351612,0
45.61231376,9.281330851,0
45.61233252,9.28130696,0
45.612352,9.281285836,0
45.61236844,9.281268234,0
45.61238782,9.281247364,0
45.61241205,9.281225812,0
45.61243409,9.281202062,0
45.61245829,9.281177872,0
45.61247838,9.281159454,0
45.61250624,9.281131321,0
45.61253211,9.281108054,0
45.61255922,9.281086027,0
45.61258876,9.281062729,0
45.61261884,9.281038815,0
45.61265412,9.281013271,0
45.61268746,9.280990097,0
45.61272702,9.280963842,0
45.61276414,9.280940364,0
45.61279677,9.280921847,0
45.61283386,9.28089988,0
45.6128633,9.280884443,0
45.61289881,9.280865273,0
45.61294666,9.280843272,0
45.61297752,9.280828767,0
45.61300383,9.280814535,0
45.61303124,9.280798568,0
45.61305111,9.280789432,0
45.61307469,9.28077813,0
45.61309642,9.280767871,0
45.61312538,9.280756763,0
45.61315514,9.280746496,0
45.61318482,9.280738806,0
45.61320637,9.280731356,0
45.61322861,9.280724696,0
45.61324829,9.280717829,0
45.61327746,9.280709234,0
45.61329702,9.280704596,0
45.61331406,9.280700002,0
45.61334325,9.280694114,0
45.61336929,9.280687578,0
45.6134009,9.280680178,0
45.61342827,9.2806758,0
45.61345712,9.280668162,0
45.61348167,9.280665286,0
45.61350584,9.280662002,0
45.61353281,9.280658937,0
45.61356437,9.280653657,0
45.61359528,9.280650626,0
45.61362132,9.280646643,0
45.61364723,9.280645843,0
45.61367638,9.280643515,0
45.61371079,9.280638605,0
45.61374476,9.280638049,0
45.61378843,9.280632772,0
45.6138289,9.280632438,0
45.61387568,9.28063111,0
45.61392772,9.280631339,0
45.61397472,9.280630957,0
45.61401341,9.280628162,0
45.61406776,9.280625845,0
45.61412439,9.280624644,0
45.61418557,9.280624569,0
45.61421162,9.280624627,0
45.61424558,9.280625427,0
45.61427838,9.28062704,0
45.61431616,9.28062952,0
45.61435374,9.280630016,0
45.61440092,9.280630926,0
45.61444426,9.280633382,0
45.61449423,9.28063243,0
45.61454795,9.280632806,0
45.614594,9.280631114,0
45.61464682,9.280630823,0
45.6146914,9.280629597,0
45.61474174,9.280628286,0
45.61480004,9.28062602,0
45.6148503,9.280623749,0
45.61489234,9.280623875,0
45.61493412,9.280623836,0
45.61496999,9.280624009,0
45.61502451,9.28062334,0
45.61506922,9.280624959,0
45.61512003,9.280624409,0
45.61518504,9.280622297,0
45.61525159,9.280621476,0
45.6153318,9.280623575,0
45.61539326,9.280626988,0
45.61544453,9.280631126,0
45.61548501,9.280630565,0
45.61563918,9.28064092,0
45.61569405,9.280646834,0
45.61575483,9.280647825,0
45.61579022,9.280653589,0
45.61582335,9.280657662,0
45.61586791,9.28066182,0
45.61590621,9.280664648,0
45.61594985,9.280669273,0
45.61598662,9.280673873,0
45.61602367,9.280678746,0
45.61604259,9.280681295,0
